date_scraped,search_page_num,chemical_name,chemical_page
2019-12-08 01:12:05.108794,39,CITRUS AMARA (NEROLI) FLOWER OIL,https://www.ewg.org/skindeep/ingredients/726545-CITRUS_AMARA_NEROLI_FLOWER_OIL
2019-12-08 01:12:05.146323,39,DIOCTYL SODIUM SULFOSUCCINATE,https://www.ewg.org/skindeep/ingredients/702082-DIOCTYL_SODIUM_SULFOSUCCINATE
2019-12-08 01:12:05.179626,39,SODIUM SALICYLATE,https://www.ewg.org/skindeep/ingredients/706179-SODIUM_SALICYLATE
2019-12-08 01:12:05.212837,39,PEG-80 SORBITAN LAURATE,https://www.ewg.org/skindeep/ingredients/704685-PEG80_SORBITAN_LAURATE
2019-12-08 01:12:05.248418,39,ERYTHRULOSE,https://www.ewg.org/skindeep/ingredients/702275-ERYTHRULOSE
2019-12-08 01:12:05.281690,39,TALLOW FATTY ACID,https://www.ewg.org/skindeep/ingredients/706430-TALLOW_FATTY_ACID
2019-12-08 01:12:05.315299,39,TOURMALINE,https://www.ewg.org/skindeep/ingredients/706589-TOURMALINE
2019-12-08 01:12:05.349744,39,SCLEROCARYA BIRREA SEED OIL,https://www.ewg.org/skindeep/ingredients/725979-SCLEROCARYA_BIRREA_SEED_OIL
2019-12-08 01:12:05.474556,39,CETEARETH-30,https://www.ewg.org/skindeep/ingredients/701229-CETEARETH30
2019-12-08 01:12:05.507942,39,PASSIFLORA INCARNATA (MAYPOPS) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/704470-PASSIFLORA_INCARNATA_MAYPOPS_FLOWER_EXTRACT
2019-12-08 01:12:05.544361,39,ACETIC ACID,https://www.ewg.org/skindeep/ingredients/700079-ACETIC_ACID
2019-12-08 01:12:05.577509,39,LAWSONIA INERMIS (HENNA),https://www.ewg.org/skindeep/ingredients/719449-LAWSONIA_INERMIS_HENNA
2019-12-08 01:12:05.611073,39,RHUS VERNICIFLUA PEEL WAX,https://www.ewg.org/skindeep/ingredients/723283-RHUS_VERNICIFLUA_PEEL_WAX
2019-12-08 01:12:05.644870,39,PROPRIETARY INGREDIENTS,https://www.ewg.org/skindeep/ingredients/704369-PROPRIETARY_INGREDIENTS
2019-12-08 01:12:05.677787,39,HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/702775-HAMAMELIS_VIRGINIANA_WITCH_HAZEL_LEAF_EXTRACT
2019-12-08 01:12:05.711231,39,DIETHYLHEXYL ADIPATE,https://www.ewg.org/skindeep/ingredients/701965-DIETHYLHEXYL_ADIPATE
2019-12-08 01:12:05.744712,39,TRIDECYL NEOPENTANOATE,https://www.ewg.org/skindeep/ingredients/706633-TRIDECYL_NEOPENTANOATE
2019-12-08 01:12:05.778104,39,ROSEMARY,https://www.ewg.org/skindeep/ingredients/725966-ROSEMARY
2019-12-08 01:12:05.927341,39,ERGOTHIONEINE,https://www.ewg.org/skindeep/ingredients/702272-ERGOTHIONEINE
2019-12-08 01:12:05.960186,39,CORYLUS AVELLANA (HAZEL) SEED OIL,https://www.ewg.org/skindeep/ingredients/701683-CORYLUS_AVELLANA_HAZEL_SEED_OIL
2019-12-08 01:12:06.000494,39,HYDROXYPALMITOYL SPHINGANINE,https://www.ewg.org/skindeep/ingredients/703067-HYDROXYPALMITOYL_SPHINGANINE
2019-12-08 01:12:06.033671,39,CANARIUM LUZONICUM (ELEMI) GUM NONVOLATILES,https://www.ewg.org/skindeep/ingredients/717404-CANARIUM_LUZONICUM_ELEMI_GUM_NONVOLATILES
2019-12-08 01:12:06.082381,39,RUBUS IDAEUS (RASPBERRY) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/705683-RUBUS_IDAEUS_RASPBERRY_LEAF_EXTRACT
2019-12-08 01:12:06.114709,39,ROSA DAMASCENA (ROSE) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/726509-ROSA_DAMASCENA_ROSE_FLOWER_EXTRACT
2019-12-08 01:12:06.149524,39,SPIRAEA ULMARIA (MEADOWSWEET) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/706257-SPIRAEA_ULMARIA_MEADOWSWEET_FLOWER_EXTRACT
2019-12-08 01:12:06.183095,39,PEG-14M,https://www.ewg.org/skindeep/ingredients/704517-PEG14M
2019-12-08 01:12:06.216428,39,PERILLA OCYMOIDES (BEEFSTEAK PLANT) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/704766-PERILLA_OCYMOIDES_BEEFSTEAK_PLANT_LEAF_EXTRACT
2019-12-08 01:34:58.377922,40,ETHYLHEXYL BENZOATE,https://www.ewg.org/skindeep/ingredients/719014-ETHYLHEXYL_BENZOATE
2019-12-08 01:34:58.525473,40,TAURINE,https://www.ewg.org/skindeep/ingredients/706455-TAURINE
2019-12-08 01:34:58.560020,40,LINOLEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE,https://www.ewg.org/skindeep/ingredients/703576-LINOLEAMIDOPROPYL_PGDIMONIUM_CHLORIDE_PHOSPHATE
2019-12-08 01:34:58.594500,40,POLYVINYL LAURATE,https://www.ewg.org/skindeep/ingredients/705160-POLYVINYL_LAURATE
2019-12-08 01:34:58.629565,40,PPG-2 METHYL ETHER,https://www.ewg.org/skindeep/ingredients/705255-PPG2_METHYL_ETHER
2019-12-08 01:34:58.663106,40,LAURAMIDE MEA,https://www.ewg.org/skindeep/ingredients/703402-LAURAMIDE_MEA
2019-12-08 01:34:58.699114,40,DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/ HEXASTEARATE/ HEXARO SINATE,https://www.ewg.org/skindeep/ingredients/718645-DIPENTAERYTHRITYL_HEXAHYDROXYSTEARATEHEXASTEARATEHEXARO_SINATE
2019-12-08 01:34:58.737805,40,LAURYL LACTATE,https://www.ewg.org/skindeep/ingredients/703447-LAURYL_LACTATE
2019-12-08 01:34:58.774307,40,OLETH-2,https://www.ewg.org/skindeep/ingredients/704281-OLETH2
2019-12-08 01:34:58.810480,40,CINNAMONUM CASSIA (CINNAMON) BARK EXTRACT,https://www.ewg.org/skindeep/ingredients/701370-CINNAMONUM_CASSIA_CINNAMON_BARK_EXTRACT
2019-12-08 01:34:58.843742,40,HEXYLDECANOL,https://www.ewg.org/skindeep/ingredients/702845-HEXYLDECANOL
2019-12-08 01:34:58.876936,40,PEG-4,https://www.ewg.org/skindeep/ingredients/704587-PEG4
2019-12-08 01:34:58.910331,40,DIISOPROPYL SEBACATE,https://www.ewg.org/skindeep/ingredients/701993-DIISOPROPYL_SEBACATE
2019-12-08 01:34:58.943713,40,JASMINUM OFFICINALE (JASMINE) EXTRACT,https://www.ewg.org/skindeep/ingredients/703260-JASMINUM_OFFICINALE_JASMINE_EXTRACT
2019-12-08 01:34:58.978092,40,ACORUS CALAMUS (SWEET FLAG) ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/700113-ACORUS_CALAMUS_SWEET_FLAG_ROOT_EXTRACT
2019-12-08 01:34:59.012183,40,CITRUS AURANTIUM DULCIS (ORANGE) PEEL WAX,https://www.ewg.org/skindeep/ingredients/704324-CITRUS_AURANTIUM_DULCIS_ORANGE_PEEL_WAX
2019-12-08 01:34:59.056406,40,THERMUS THERMOPHILLUS FERMENT,https://www.ewg.org/skindeep/ingredients/706523-THERMUS_THERMOPHILLUS_FERMENT
2019-12-08 01:34:59.098662,40,PHYTOSTERYL MACADAMIATE,https://www.ewg.org/skindeep/ingredients/704862-PHYTOSTERYL_MACADAMIATE
2019-12-08 01:34:59.141157,40,FRENCH GREEN CLAY,https://www.ewg.org/skindeep/ingredients/702518-FRENCH_GREEN_CLAY
2019-12-08 01:34:59.185814,40,ZINC RICINOLEATE,https://www.ewg.org/skindeep/ingredients/707075-ZINC_RICINOLEATE
2019-12-08 01:34:59.238422,40,CETYLPYRIDINIUM CHLORIDE,https://www.ewg.org/skindeep/ingredients/701287-CETYLPYRIDINIUM_CHLORIDE
2019-12-08 01:34:59.317059,40,PROPYLENE GLYCOL DICAPRATE,https://www.ewg.org/skindeep/ingredients/705318-PROPYLENE_GLYCOL_DICAPRATE
2019-12-08 01:34:59.349449,40,O-CYMEN-5-OL,https://www.ewg.org/skindeep/ingredients/704172-OCYMEN5OL
2019-12-08 01:34:59.382682,40,MONARDA DIDYMA (BERGAMOT) OIL,https://www.ewg.org/skindeep/ingredients/704004-MONARDA_DIDYMA_BERGAMOT_OIL
2019-12-08 01:34:59.416156,40,COCAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE,https://www.ewg.org/skindeep/ingredients/701525-COCAMIDOPROPYL_PGDIMONIUM_CHLORIDE_PHOSPHATE
2019-12-08 01:34:59.449707,40,CURCUMA LONGA (TURMERIC) EXTRACT,https://www.ewg.org/skindeep/ingredients/701721-CURCUMA_LONGA_TURMERIC_EXTRACT
2019-12-08 01:34:59.484208,40,SODIUM ACRYLATES COPOLYMER,https://www.ewg.org/skindeep/ingredients/705976-SODIUM_ACRYLATES_COPOLYMER
2019-12-08 01:34:59.518093,40,ANGELICA ARCHANGELICA ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/716707-ANGELICA_ARCHANGELICA_ROOT_EXTRACT
2019-12-08 01:34:59.552662,40,METHOXYPROPYL GLUCONAMIDE,https://www.ewg.org/skindeep/ingredients/703883-METHOXYPROPYL_GLUCONAMIDE
2019-12-08 01:34:59.586392,40,AMP ISOSTEAROYL HYDROLYZED WHEAT PROTEIN,https://www.ewg.org/skindeep/ingredients/700392-AMP_ISOSTEAROYL_HYDROLYZED_WHEAT_PROTEIN
2019-12-08 01:34:59.620143,40,DIGLYCERIN,https://www.ewg.org/skindeep/ingredients/701971-DIGLYCERIN
2019-12-08 01:34:59.655450,40,COCOS NUCIFERA (COCONUT) FRUIT JUICE,https://www.ewg.org/skindeep/ingredients/718027-COCOS_NUCIFERA_COCONUT_FRUIT_JUICE
2019-12-08 01:34:59.688574,40,HYDROGENATED STYRENE/ ISOPRENE COPOLYMER,https://www.ewg.org/skindeep/ingredients/702955-HYDROGENATED_STYRENE_ISOPRENE_COPOLYMER
2019-12-08 01:34:59.721082,40,SODIUM LAUROYL ISETHIONATE,https://www.ewg.org/skindeep/ingredients/723804-SODIUM_LAUROYL_ISETHIONATE
2019-12-08 01:34:59.754324,40,TRIDECETH-10,https://www.ewg.org/skindeep/ingredients/724586-TRIDECETH10
2019-12-08 01:34:59.787804,40,JUGLANS REGIA (PERSIAN WALNUT),https://www.ewg.org/skindeep/ingredients/703283-JUGLANS_REGIA_PERSIAN_WALNUT
2019-12-08 01:52:17.957249,41,VACCINIUM ANGUSTIFOLIUM (BLUEBERRY) EXTRACT,https://www.ewg.org/skindeep/ingredients/706818-VACCINIUM_ANGUSTIFOLIUM_BLUEBERRY_EXTRACT
2019-12-08 01:52:17.994128,41,PUMICE,https://www.ewg.org/skindeep/ingredients/705407-PUMICE
2019-12-08 01:52:18.059593,41,CITRUS AURANTIUM BERGAMIA (BERGAMOT) OIL,https://www.ewg.org/skindeep/ingredients/726646-CITRUS_AURANTIUM_BERGAMIA_BERGAMOT_OIL
2019-12-08 01:52:18.115329,41,PLUKENETIA VOLUBILIS SEED OIL,https://www.ewg.org/skindeep/ingredients/726738-PLUKENETIA_VOLUBILIS_SEED_OIL
2019-12-08 01:52:18.149527,41,BIS-PEG-18 METHYL ETHER DIMETHYL SILANE,https://www.ewg.org/skindeep/ingredients/717001-BISPEG18_METHYL_ETHER_DIMETHYL_SILANE
2019-12-08 01:52:18.183146,41,RUSCUS ACULEATUS (BOX HOLLY) ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/705703-RUSCUS_ACULEATUS_BOX_HOLLY_ROOT_EXTRACT
2019-12-08 01:52:18.215385,41,LYSOLECITHIN,https://www.ewg.org/skindeep/ingredients/703658-LYSOLECITHIN
2019-12-08 01:52:18.248723,41,CHAMOMILLA RECUTITA (MATRICARIA) FLOWER OIL,https://www.ewg.org/skindeep/ingredients/717663-CHAMOMILLA_RECUTITA_MATRICARIA_FLOWER_OIL
2019-12-08 01:52:18.284490,41,HUMULUS LUPULUS (HOPS),https://www.ewg.org/skindeep/ingredients/719541-HUMULUS_LUPULUS_HOPS
2019-12-08 01:52:18.316507,41,SHOREA ROBUSTA (SALTREE) SEED BUTTER,https://www.ewg.org/skindeep/ingredients/705902-SHOREA_ROBUSTA_SALTREE_SEED_BUTTER
2019-12-08 01:52:18.349526,41,LAURYL PCA,https://www.ewg.org/skindeep/ingredients/703456-LAURYL_PCA
2019-12-08 01:52:18.387103,41,CHOLESTERYL NONANOATE,https://www.ewg.org/skindeep/ingredients/701338-CHOLESTERYL_NONANOATE
2019-12-08 01:52:18.423630,41,CHENOPODIUM QUINOA SEED,https://www.ewg.org/skindeep/ingredients/729151-CHENOPODIUM_QUINOA_SEED
2019-12-08 01:52:18.632028,41,GELATIN,https://www.ewg.org/skindeep/ingredients/702554-GELATIN
2019-12-08 01:52:18.681005,41,HYDROLYZED SWEET ALMOND PROTEIN,https://www.ewg.org/skindeep/ingredients/703025-HYDROLYZED_SWEET_ALMOND_PROTEIN
2019-12-08 01:52:18.726215,41,YELLOW 10 ALUMINUM LAKE,https://www.ewg.org/skindeep/ingredients/707007-YELLOW_10_ALUMINUM_LAKE
2019-12-08 01:52:18.774577,41,GERANIUM MACULATUM (SPOTTED CRANESBILL) EXTRACT,https://www.ewg.org/skindeep/ingredients/702571-GERANIUM_MACULATUM_SPOTTED_CRANESBILL_EXTRACT
2019-12-08 01:52:18.829455,41,SACCHAROMYCES/ LYSATE EXTRACT,https://www.ewg.org/skindeep/ingredients/705728-SACCHAROMYCES_LYSATE_EXTRACT
2019-12-08 01:52:18.948420,41,AMMONIUM ACRYLATES COPOLYMER,https://www.ewg.org/skindeep/ingredients/700356-AMMONIUM_ACRYLATES_COPOLYMER
2019-12-08 01:52:18.992113,41,STEAROXYMETHICONE/ DIMETHICONE COPOLYMER,https://www.ewg.org/skindeep/ingredients/706315-STEAROXYMETHICONE_DIMETHICONE_COPOLYMER
2019-12-08 01:52:19.068204,41,POLOXAMER 184,https://www.ewg.org/skindeep/ingredients/722321-POLOXAMER_184
2019-12-08 01:52:19.101947,41,Enantia chlorantha (moambe jaune),https://www.ewg.org/skindeep/ingredients/726603-Enantia_chlorantha_moambe_jaune
2019-12-08 01:52:19.141141,41,OCTYLDODECYL MYRISTATE,https://www.ewg.org/skindeep/ingredients/704236-OCTYLDODECYL_MYRISTATE
2019-12-08 01:52:19.184072,41,QUATERNIUM-95,https://www.ewg.org/skindeep/ingredients/861721-QUATERNIUM95
2019-12-08 01:52:19.218403,41,ORCHIS MASCULA (EARLY-PURPLE ORCHID) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/704340-ORCHIS_MASCULA_EARLYPURPLE_ORCHID_FLOWER_EXTRACT
2019-12-08 01:52:19.251997,41,PEG-32,https://www.ewg.org/skindeep/ingredients/704582-PEG32
2019-12-08 01:52:19.285533,41,ZANTHOXYLUM PIPERITUM FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/724902-ZANTHOXYLUM_PIPERITUM_FRUIT_EXTRACT
2019-12-08 01:52:19.319213,41,CITRUS AURANTIUM DULCIS (ORANGE) FLOWER EXTRACT,https://www.ewg.org/skindeep/ingredients/704317-CITRUS_AURANTIUM_DULCIS_ORANGE_FLOWER_EXTRACT
2019-12-08 01:52:19.353044,41,PADIMATE O,https://www.ewg.org/skindeep/ingredients/704392-PADIMATE_O
2019-12-08 01:52:19.387750,41,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/723094-PRUNUS_AMYGDALUS_DULCIS_SWEET_ALMOND_FRUIT_EXTRACT
2019-12-08 01:52:19.421169,41,SULFATED CASTOR OIL,https://www.ewg.org/skindeep/ingredients/706382-SULFATED_CASTOR_OIL
2019-12-08 01:52:19.469193,41,PEG-8 DISTEARATE,https://www.ewg.org/skindeep/ingredients/704668-PEG8_DISTEARATE
2019-12-08 01:52:19.549594,41,FD&C RED 28,https://www.ewg.org/skindeep/ingredients/702424-FDC_RED_28
2019-12-08 01:52:19.583177,41,OCTYLDODECYL STEARATE,https://www.ewg.org/skindeep/ingredients/704240-OCTYLDODECYL_STEARATE
2019-12-08 01:52:19.769013,41,CI 77120,https://www.ewg.org/skindeep/ingredients/717846-CI_77120
2019-12-08 01:52:19.803741,41,CITRUS RETICULATA LEAF OIL,https://www.ewg.org/skindeep/ingredients/717961-CITRUS_RETICULATA_LEAF_OIL
2019-12-08 02:16:25.708640,42,CASSIA ALATA LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/717496-CASSIA_ALATA_LEAF_EXTRACT
2019-12-08 02:16:25.758550,42,FUCUS VESICULOSUS EXTRACT,https://www.ewg.org/skindeep/ingredients/719135-FUCUS_VESICULOSUS_EXTRACT
2019-12-08 02:16:25.829737,42,ASCOPHYLLUM NODOSUM (KNOTTED WRACK) EXTRACT,https://www.ewg.org/skindeep/ingredients/700542-ASCOPHYLLUM_NODOSUM_KNOTTED_WRACK_EXTRACT
2019-12-08 02:16:25.914636,42,DISILOXANE,https://www.ewg.org/skindeep/ingredients/702127-DISILOXANE
2019-12-08 02:16:25.951602,42,TRIMELLITIC ANHYDRIDE,https://www.ewg.org/skindeep/ingredients/706676-TRIMELLITIC_ANHYDRIDE
2019-12-08 02:16:26.027612,42,RETINAL,https://www.ewg.org/skindeep/ingredients/723265-RETINAL
2019-12-08 02:16:26.061091,42,HYPERICUM PERFORATUM (ST. JOHN'S WORT) EXTRACT,https://www.ewg.org/skindeep/ingredients/719840-HYPERICUM_PERFORATUM_ST_JOHNS_WORT_EXTRACT
2019-12-08 02:16:26.094669,42,PALMARIA PALMATA (DULSE) EXTRACT,https://www.ewg.org/skindeep/ingredients/704409-PALMARIA_PALMATA_DULSE_EXTRACT
2019-12-08 02:16:26.128274,42,CITRUS MEDICA LIMONUM (LEMON) FRUIT OIL,https://www.ewg.org/skindeep/ingredients/717944-CITRUS_MEDICA_LIMONUM_LEMON_FRUIT_OIL
2019-12-08 02:16:26.163823,42,BERTHOLLETIA EXCELSA (BRAZILNUT) SEED OIL,https://www.ewg.org/skindeep/ingredients/700708-BERTHOLLETIA_EXCELSA_BRAZILNUT_SEED_OIL
2019-12-08 02:16:26.203749,42,PALMITOYL HEXAPEPTIDE 12,https://www.ewg.org/skindeep/ingredients/862271-PALMITOYL_HEXAPEPTIDE_12
2019-12-08 02:16:26.240800,42,SEA KELP EXTRACT,https://www.ewg.org/skindeep/ingredients/705860-SEA_KELP_EXTRACT
2019-12-08 02:16:26.273369,42,LAURETH-3,https://www.ewg.org/skindeep/ingredients/703421-LAURETH3
2019-12-08 02:16:26.308860,42,PALM ACID,https://www.ewg.org/skindeep/ingredients/704401-PALM_ACID
2019-12-08 02:16:26.341847,42,ROSE GERANIUM OIL (PELARGONIUM GRAVEOLENS),https://www.ewg.org/skindeep/ingredients/725963-ROSE_GERANIUM_OIL_PELARGONIUM_GRAVEOLENS
2019-12-08 02:16:26.374671,42,TOCOPHERYL LINOLEATE,https://www.ewg.org/skindeep/ingredients/706570-TOCOPHERYL_LINOLEATE
2019-12-08 02:16:26.408305,42,ILEX PARAGUARIENSIS (MATE) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/703116-ILEX_PARAGUARIENSIS_MATE_LEAF_EXTRACT
2019-12-08 02:16:26.441181,42,DISODIUM LAURYL SULFOSUCCINATE,https://www.ewg.org/skindeep/ingredients/702150-DISODIUM_LAURYL_SULFOSUCCINATE
2019-12-08 02:16:26.484137,42,GLYCERYL DIBEHENATE,https://www.ewg.org/skindeep/ingredients/702633-GLYCERYL_DIBEHENATE
2019-12-08 02:16:26.600505,42,SODIUM ASCORBATE,https://www.ewg.org/skindeep/ingredients/705982-SODIUM_ASCORBATE
2019-12-08 02:16:26.633572,42,HYPNEA MUSCIFORMIS (HYPNEACEAE) EXTRACT,https://www.ewg.org/skindeep/ingredients/703105-HYPNEA_MUSCIFORMIS_HYPNEACEAE_EXTRACT
2019-12-08 02:16:26.667699,42,ALUMINUM CHLOROHYDRATE,https://www.ewg.org/skindeep/ingredients/700313-ALUMINUM_CHLOROHYDRATE
2019-12-08 02:16:26.803906,42,AVENA SATIVA (OAT) KERNEL OIL,https://www.ewg.org/skindeep/ingredients/700583-AVENA_SATIVA_OAT_KERNEL_OIL
2019-12-08 02:16:26.837056,42,LINOLEAMIDOPROPYL DIMETHYLAMINE DIMER DILINOLEATE,https://www.ewg.org/skindeep/ingredients/703574-LINOLEAMIDOPROPYL_DIMETHYLAMINE_DIMER_DILINOLEATE
2019-12-08 02:16:26.870027,42,LITHIUM MAGNESIUM SODIUM SILICATE,https://www.ewg.org/skindeep/ingredients/703597-LITHIUM_MAGNESIUM_SODIUM_SILICATE
2019-12-08 02:16:26.903418,42,ALMOND EXTRACT,https://www.ewg.org/skindeep/ingredients/724954-ALMOND_EXTRACT
2019-12-08 02:16:26.937036,42,POLYLACTIC ACID,https://www.ewg.org/skindeep/ingredients/729937-POLYLACTIC_ACID
2019-12-08 02:16:26.970687,42,STARCH OCTENYLSUCCINATE,https://www.ewg.org/skindeep/ingredients/706274-STARCH_OCTENYLSUCCINATE
2019-12-08 02:16:27.008041,42,"TOCOPHEROL, D-ALPHA-",https://www.ewg.org/skindeep/ingredients/726112-TOCOPHEROL_DALPHA
2019-12-08 02:16:27.049700,42,BRASSICA OLERACEA ITALICA (BROCCOLI) SEED OIL,https://www.ewg.org/skindeep/ingredients/726511-BRASSICA_OLERACEA_ITALICA_BROCCOLI_SEED_OIL
2019-12-08 02:16:27.088558,42,PORPHYRA UMBILICALIS (RED ALGAE) EXTRACT,https://www.ewg.org/skindeep/ingredients/705167-PORPHYRA_UMBILICALIS_RED_ALGAE_EXTRACT
2019-12-08 02:16:27.122432,42,HYDROXYETHYL ACRYLATE/ IPDI/ PPG-15 GLYCERYL ETHER COPOLYMER,https://www.ewg.org/skindeep/ingredients/862468-HYDROXYETHYL_ACRYLATEIPDIPPG15_GLYCERYL_ETHER_COPOLYMER
2019-12-08 02:16:27.156366,42,SHOREA STENOPTERA BUTTER,https://www.ewg.org/skindeep/ingredients/723544-SHOREA_STENOPTERA_BUTTER
2019-12-08 02:16:27.190002,42,POLYQUATERNIUM 76,https://www.ewg.org/skindeep/ingredients/861880-POLYQUATERNIUM_76
2019-12-08 02:16:27.223319,42,CHRYSANTHEMUM PARTHENIUM (FEVERFEW) EXTRACT,https://www.ewg.org/skindeep/ingredients/702471-CHRYSANTHEMUM_PARTHENIUM_FEVERFEW_EXTRACT
2019-12-08 02:16:27.257175,42,HYDROGENATED STARCH HYDROLYSATE,https://www.ewg.org/skindeep/ingredients/702953-HYDROGENATED_STARCH_HYDROLYSATE
2019-12-08 02:39:49.329028,43,MYRISTOYL PENTAPEPTIDE-17,https://www.ewg.org/skindeep/ingredients/861882-MYRISTOYL_PENTAPEPTIDE17
2019-12-08 02:39:49.381982,43,COLLAGEN AMINO ACIDS,https://www.ewg.org/skindeep/ingredients/701609-COLLAGEN_AMINO_ACIDS
2019-12-08 02:39:49.450019,43,METHYL GLUCETH-10,https://www.ewg.org/skindeep/ingredients/703894-METHYL_GLUCETH10
2019-12-08 02:39:49.484625,43,PUERARIA LOBATA (KUDZU) ROOT EXTRACT,https://www.ewg.org/skindeep/ingredients/705403-PUERARIA_LOBATA_KUDZU_ROOT_EXTRACT
2019-12-08 02:39:49.520048,43,HELIANTHUS ANNUUS (SUNFLOWER) EXTRACT,https://www.ewg.org/skindeep/ingredients/719434-HELIANTHUS_ANNUUS_SUNFLOWER_EXTRACT
2019-12-08 02:39:49.570407,43,CITRUS SINENSIS PEEL OIL EXPRESSED,https://www.ewg.org/skindeep/ingredients/728812-CITRUS_SINENSIS_PEEL_OIL_EXPRESSED
2019-12-08 02:39:49.844008,43,SODIUM OLIVATE,https://www.ewg.org/skindeep/ingredients/706147-SODIUM_OLIVATE
2019-12-08 02:39:49.955949,43,BROMELAIN,https://www.ewg.org/skindeep/ingredients/700827-BROMELAIN
2019-12-08 02:39:50.008199,43,HYDROGENATED POLYBUTENE,https://www.ewg.org/skindeep/ingredients/702943-HYDROGENATED_POLYBUTENE
2019-12-08 02:39:50.117515,43,FRAGARIA VESCA (STRAWBERRY) FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/719119-FRAGARIA_VESCA_STRAWBERRY_FRUIT_EXTRACT
2019-12-08 02:39:50.167073,43,CALOPHYLLUM INOPHYLLUM (ALEXANDRIAN LAUREL) SEED OIL,https://www.ewg.org/skindeep/ingredients/701006-CALOPHYLLUM_INOPHYLLUM_ALEXANDRIAN_LAUREL_SEED_OIL
2019-12-08 02:39:50.200432,43,PEG-6,https://www.ewg.org/skindeep/ingredients/704622-PEG6
2019-12-08 02:39:50.245113,43,TOUHI EKISU,https://www.ewg.org/skindeep/ingredients/724560-TOUHI_EKISU
2019-12-08 02:39:50.291148,43,T-BUTYL ALCOHOL,https://www.ewg.org/skindeep/ingredients/706417-TBUTYL_ALCOHOL
2019-12-08 02:39:50.343686,43,PPG-2 HYDROXYETHYL COCAMIDE,https://www.ewg.org/skindeep/ingredients/705252-PPG2_HYDROXYETHYL_COCAMIDE
2019-12-08 02:39:50.378903,43,CITRUS AURANTIUM (BITTER ORANGE),https://www.ewg.org/skindeep/ingredients/701412-CITRUS_AURANTIUM_BITTER_ORANGE
2019-12-08 02:39:50.415072,43,POLYSORBATE,https://www.ewg.org/skindeep/ingredients/705134-POLYSORBATE
2019-12-08 02:39:50.449940,43,COCODIMONIUM HYDROXYPROPYL HYDROLYZED KERATIN,https://www.ewg.org/skindeep/ingredients/701544-COCODIMONIUM_HYDROXYPROPYL_HYDROLYZED_KERATIN
2019-12-08 02:39:50.487588,43,ZEA MAYS (CORN) KERNEL MEAL,https://www.ewg.org/skindeep/ingredients/707048-ZEA_MAYS_CORN_KERNEL_MEAL
2019-12-08 02:39:50.525586,43,POLYGLYCERYL-3 STEARATE/ ISOSTEARATE/ DIMER DILINOLEATE COPOLYMER,https://www.ewg.org/skindeep/ingredients/862332-POLYGLYCERYL3_STEARATEISOSTEARATEDIMER_DILINOLEATE_COPOLYMER
2019-12-08 02:39:50.586532,43,2-METHYL-5-HYDROXYETHYLAMINOPHENOL,https://www.ewg.org/skindeep/ingredients/700024-2METHYL5HYDROXYETHYLAMINOPHENOL
2019-12-08 02:39:50.669874,43,DICAPRYLATE/ DICAPRATE,https://www.ewg.org/skindeep/ingredients/701941-DICAPRYLATE_DICAPRATE
2019-12-08 02:39:50.706780,43,UNDARIA PINNATIFIDA EXTRACT,https://www.ewg.org/skindeep/ingredients/724740-UNDARIA_PINNATIFIDA_EXTRACT
2019-12-08 02:39:50.866135,43,ARCTIUM LAPPA (BURDOCK) ROOT,https://www.ewg.org/skindeep/ingredients/725258-ARCTIUM_LAPPA_BURDOCK_ROOT
2019-12-08 02:39:50.907750,43,ELETTARIA CARDAMOMUM (CARDAMOM) SEED OIL,https://www.ewg.org/skindeep/ingredients/701112-ELETTARIA_CARDAMOMUM_CARDAMOM_SEED_OIL
2019-12-08 02:39:50.943603,43,LENS ESCULENTA (LENTIL) FRUIT EXTRACT,https://www.ewg.org/skindeep/ingredients/720337-LENS_ESCULENTA_LENTIL_FRUIT_EXTRACT
2019-12-08 02:39:50.986252,43,BETULA ALBA (BIRCH) LEAF EXTRACT,https://www.ewg.org/skindeep/ingredients/700730-BETULA_ALBA_BIRCH_LEAF_EXTRACT
2019-12-08 02:39:51.020974,43,DISODIUM LAUROAMPHODIACETATE,https://www.ewg.org/skindeep/ingredients/702149-DISODIUM_LAUROAMPHODIACETATE
